Link;Preco;Endereco;Tipo;Area
https://www.chavesnamao.com.br/imovel/casa-em-condominio-a-venda-4-quartos-com-garagem-pi-teresina-verde-lar-260m2-RS1200000/id-27013584/;R$ 1.200.000;Avenida Doutor Nicanor Barreto, 2886, Verde Lar, Teresina/PI;casa;183m² / 260m²
https://www.chavesnamao.com.br/imovel/casa-em-condominio-a-venda-4-quartos-com-garagem-pi-teresina-zoobotanico-150m2-RS983500/id-18403911/;R$ 983.500;Avenida Presidente Kennedy, Zoobotânico, Teresina/PI;casa;150m² / 150m²
https://www.chavesnamao.com.br/imovel/casa-em-condominio-a-venda-4-quartos-com-garagem-pi-teresina-zoobotanico-237m2-RS850000/id-18403611/;R$ 850.000;Rua Joaquim Carlos Aragão, Zoobotânico, Teresina/PI;casa;237m² / 237m²
https://www.chavesnamao.com.br/imovel/casa-em-condominio-a-venda-4-quartos-pi-teresina-uruguai-113m2-RS650000/id-23955228/;R$ 650.000;Rua São Leonardo, Uruguai, Teresina/PI;casa;28m² / 113m²
https://www.chavesnamao.com.br/imovel/casa-em-condominio-a-venda-5-quartos-com-garagem-pi-teresina-novo-uruguai-185m2-RS1126362/id-19889922/;R$ 1.126.362;Rodovia Br-343, Novo Uruguai, Teresina/PI;casa;49m² / 185m²
https://www.chavesnamao.com.br/imovel/casa-em-condominio-a-venda-6-quartos-pi-teresina-alphaville-317m2-RS2500000/id-25733048/;R$ 2.500.000;Avenida João Xxiii, 9525, Alphaville, Teresina/PI;casa;259m² / 317m²
https://www.chavesnamao.com.br/imovel/casa-em-condominio-para-alugar-1-quarto-com-garagem-pi-teresina-morros-77m2-RS2800/id-29509360/;R$ 2.800;Rua Professora Manoca Nobre, Morros, Teresina/PI;casa;77m² / 77m²
https://www.chavesnamao.com.br/imovel/casa-em-condominio-para-alugar-2-quartos-com-garagem-pi-teresina-santa-maria-da-codipe-53m2-RS1500/id-29482726/;R$ 1.500;Rua Maria Mirto De Sá, Santa Maria Da Codipe, Teresina/PI;casa;53m² / 53m²
https://www.chavesnamao.com.br/imovel/casa-em-condominio-para-alugar-2-quartos-com-garagem-pi-teresina-santa-maria-da-codipe-61m2-RS800/id-26182258/;R$ 800;Rua Maria Mirto De Sá, Santa Maria Da Codipe, Teresina/PI;casa;61m² / 61m²
https://www.chavesnamao.com.br/imovel/casa-em-condominio-para-alugar-2-quartos-com-garagem-pi-teresina-santa-maria-da-codipe-61m2-RS800/id-28825332/;R$ 800;Rua Maria Mirto De Sá, Santa Maria Da Codipe, Teresina/PI;casa;61m² / 61m²
https://www.chavesnamao.com.br/imovel/casa-em-condominio-para-alugar-2-quartos-com-garagem-pi-teresina-santa-maria-da-codipe-RS800/id-26292032/;R$ 800;Rua Maria Mirto De Sá, 2165, Santa Maria Da Codipe, Teresina/PI;casa;113m²
https://www.chavesnamao.com.br/imovel/casa-em-condominio-para-alugar-2-quartos-com-garagem-pi-teresina-verde-lar-60m2-RS800/id-24214473/;R$ 800;Rua Um, Verde Lar, Teresina/PI;casa;60m² / 60m²
https://www.chavesnamao.com.br/imovel/casa-em-condominio-para-alugar-2-quartos-com-garagem-pi-teresina-verdecap-61m2-RS760/id-28661099/;R$ 760;Alameda Dos Sabiás, Verdecap, Teresina/PI;casa;61m² / 61m²
https://www.chavesnamao.com.br/imovel/casa-em-condominio-para-alugar-3-quartos-com-garagem-pi-teresina-esplanada-70m2-RS700/id-18403741/;R$ 700;Rua Celso Veras, Esplanada, Teresina/PI;casa;70m² / 70m²
https://www.chavesnamao.com.br/imovel/casa-em-condominio-para-alugar-3-quartos-com-garagem-pi-teresina-ininga-231m2-RS6800/id-28580214/;R$ 6.800;Rua Dirce Oliveira, Ininga, Teresina/PI;casa;168m² / 231m²
https://www.chavesnamao.com.br/imovel/casa-em-condominio-para-alugar-3-quartos-com-garagem-pi-teresina-morros-97m2-RS2000/id-29482728/;R$ 2.000;Rua Álvaro Ferreira De Sousa, Morros, Teresina/PI;casa;78m² / 97m²
https://www.chavesnamao.com.br/imovel/casa-em-condominio-para-alugar-3-quartos-com-garagem-pi-teresina-morros-98m2-RS2800/id-20057300/;R$ 2.800;Rua Domingos De Pádua Rêgo, Morros, Teresina/PI;casa;98m² / 98m²
https://www.chavesnamao.com.br/imovel/casa-em-condominio-para-alugar-3-quartos-com-garagem-pi-teresina-pedra-mole-218m2-RS3400/id-24733607/;R$ 3.400;Rua Luiz Martírios De Moura, Pedra Mole, Teresina/PI;casa;104m² / 218m²
https://www.chavesnamao.com.br/imovel/casa-em-condominio-para-alugar-3-quartos-com-garagem-pi-teresina-sao-cristovao-127m2-RS5400/id-28449746/;R$ 5.400;Avenida Presidente Kennedy, 6786, São Cristóvão, Teresina/PI;casa;127m² / 127m²
https://www.chavesnamao.com.br/imovel/casa-em-condominio-para-alugar-3-quartos-com-garagem-pi-teresina-socopo-105m2-RS3300/id-25784510/;R$ 3.300;Rua Domingos De Pádua Rêgo, 3831, Socopo, Teresina/PI;casa;97m² / 105m²
https://www.chavesnamao.com.br/imovel/casa-em-condominio-para-alugar-3-quartos-com-garagem-pi-teresina-socopo-71m2-RS2300/id-27843675/;R$ 2.300;Avenida Ii - Pi 112, Socopo, Teresina/PI;casa;71m² / 71m²
https://www.chavesnamao.com.br/imovel/casa-em-condominio-para-alugar-3-quartos-com-garagem-pi-teresina-socopo-72m2-RS2100/id-29387732/;R$ 2.100;Pi-112, Socopo, Teresina/PI;casa;72m² / 72m²
https://www.chavesnamao.com.br/imovel/casa-em-condominio-para-alugar-3-quartos-com-garagem-pi-teresina-uruguai-105m2-RS2500/id-28553173/;R$ 2.500;Rua Professor Antonio Santos Rocha, Uruguai, Teresina/PI;casa;105m² / 105m²
https://www.chavesnamao.com.br/imovel/casa-em-condominio-para-alugar-4-quartos-com-garagem-pi-teresina-gurupi-RS10000/id-28097915/;R$ 10.000;Avenida João Xxiii, 6100, Gurupi, Teresina/PI;casa;291m²
https://www.chavesnamao.com.br/imovel/casa-em-condominio-para-alugar-4-quartos-com-garagem-pi-teresina-ininga-210m2-RS4850/id-29533264/;R$ 4.850;Rua Dirce Oliveira, Ininga, Teresina/PI;casa;210m² / 210m²
https://www.chavesnamao.com.br/imovel/casa-em-condominio-para-alugar-4-quartos-com-garagem-pi-teresina-morros-1391m2-RS12000/id-19327377/;R$ 12.000;Avenida Presidente Kennedy, Morros, Teresina/PI;casa;312m² / 1.391m²
https://www.chavesnamao.com.br/imovel/casa-em-condominio-para-alugar-4-quartos-com-garagem-pi-teresina-novo-uruguai-307m2-RS10000/id-29110790/;R$ 10.000;Avenida João Xxiii, S/N, Novo Uruguai, Teresina/PI;casa;307m² / 307m²
https://www.chavesnamao.com.br/imovel/casa-em-condominio-para-alugar-5-quartos-com-garagem-pi-teresina-ininga-163m2-RS6000/id-27409404/;R$ 6.000;Rua Dirce Oliveira, 3130, Ininga, Teresina/PI;casa;163m² / 163m²
https://www.chavesnamao.com.br/imovel/casa-em-condominio-para-alugar-5-quartos-com-garagem-pi-teresina-tabajaras-629m2-RS7900/id-25446921/;R$ 7.900;Avenida Presidente Kennedy, 8001, Tabajaras, Teresina/PI;casa;364m² / 629m²
https://www.chavesnamao.com.br/imovel/casa-para-alugar-1-quarto-com-garagem-pi-teresina-morada-do-sol-426m2-RS4500/id-28270042/;R$ 4.500;Rua Camélias, Morada Do Sol, Teresina/PI;casa;270m² / 426m²
https://www.chavesnamao.com.br/imovel/casa-para-alugar-1-quarto-com-garagem-pi-teresina-picarreira-252m2-RS1800/id-29323810/;R$ 1.800;Rua Lolanda Baratta, Piçarreira, Teresina/PI;casa;130m² / 252m²
https://www.chavesnamao.com.br/imovel/casa-para-alugar-1-quarto-pi-teresina-vila-operaria-28m2-RS500/id-11698498/;R$ 500;Rua Gabriel Ferreira, Vila Operária, Teresina/PI;casa;28m² / 28m²
https://www.chavesnamao.com.br/imovel/casa-para-alugar-16-quartos-pi-teresina-monte-castelo-180m2-RS2000/id-27417336/;R$ 2.000;Rua Heráclito De Sousa, Monte Castelo, Teresina/PI;casa;180m² / 180m²
https://www.chavesnamao.com.br/imovel/casa-para-alugar-2-quartos-com-garagem-pi-teresina-acarape-150m2-RS2000/id-29400817/;R$ 2.000;Rua Moisés Said, Acarape, Teresina/PI;casa;150m² / 150m²
https://www.chavesnamao.com.br/imovel/casa-para-alugar-2-quartos-com-garagem-pi-teresina-bom-principio-50m2-RS700/id-24967162/;R$ 700;Conjunto Deus Quer, Bom Princípio, Teresina/PI;casa;50m² / 50m²
https://www.chavesnamao.com.br/imovel/casa-para-alugar-2-quartos-com-garagem-pi-teresina-centro-240m2-RS1800/id-28490424/;R$ 1.800;Rua Rui Barbosa, Centro, Teresina/PI;casa;240m² / 240m²
https://www.chavesnamao.com.br/imovel/casa-para-alugar-2-quartos-com-garagem-pi-teresina-centro-319m2-RS2200/id-26884826/;R$ 2.200;Rua Clodoaldo Freitas, Centro, Teresina/PI;casa;155m² / 319m²
https://www.chavesnamao.com.br/imovel/casa-para-alugar-2-quartos-com-garagem-pi-teresina-mafua-RS4000/id-29405862/;-;-;-;-
https://www.chavesnamao.com.br/imovel/casa-para-alugar-2-quartos-com-garagem-pi-teresina-mocambinho-195m2-RS1100/id-28553167/;R$ 1.100;Quadra Mocambinho Setor E, Mocambinho, Teresina/PI;casa;96m² / 195m²
https://www.chavesnamao.com.br/imovel/casa-para-alugar-2-quartos-com-garagem-pi-teresina-morada-do-sol-450m2-RS3500/id-27395563/;R$ 3.500;Rua Crisântemos, Morada Do Sol, Teresina/PI;casa;169m² / 450m²
https://www.chavesnamao.com.br/imovel/casa-para-alugar-2-quartos-com-garagem-pi-teresina-parque-ideal-250m2-RS950/id-29323816/;R$ 950;Rua Anselmo Peretti, Parque Ideal, Teresina/PI;casa;80m² / 250m²
https://www.chavesnamao.com.br/imovel/casa-para-alugar-2-quartos-com-garagem-pi-teresina-recanto-das-palmeiras-390m2-RS1600/id-27921042/;R$ 1.600;Rua Wener Abreu, Recanto Das Palmeiras, Teresina/PI;casa;70m² / 390m²
https://www.chavesnamao.com.br/imovel/casa-para-alugar-2-quartos-com-garagem-pi-teresina-santa-maria-da-codipe-61m2-RS1600/id-29405863/;R$ 1.600;Rua Maria Mirto De Sá, Santa Maria Da Codipe, Teresina/PI;casa;61m² / 61m²
https://www.chavesnamao.com.br/imovel/casa-para-alugar-2-quartos-com-garagem-pi-teresina-santa-maria-da-codipe-61m2-RS800/id-28799487/;R$ 800;Rua Maria Mirto De Sá, Santa Maria Da Codipe, Teresina/PI;casa;61m² / 61m²
https://www.chavesnamao.com.br/imovel/casa-para-alugar-2-quartos-com-garagem-pi-teresina-sao-cristovao-300m2-RS3000/id-29400819/;R$ 3.000;Rua Antonio Bona, São Cristóvão, Teresina/PI;casa;119m² / 300m²
https://www.chavesnamao.com.br/imovel/casa-para-alugar-2-quartos-com-garagem-pi-teresina-vale-do-gaviao-116m2-RS1100/id-28556523/;R$ 1.100;Rua Quarenta, Vale Do Gavião, Teresina/PI;casa;116m² / 116m²
https://www.chavesnamao.com.br/imovel/casa-para-alugar-2-quartos-com-garagem-pi-teresina-verdecap-61m2-RS1000/id-26343469/;R$ 1.000;Alameda Dos Sabiás, Verdecap, Teresina/PI;casa;61m² / 61m²
https://www.chavesnamao.com.br/imovel/casa-para-alugar-2-quartos-pi-teresina-alto-alegre-60m2-RS700/id-3464032/;R$ 700;Rua Alto Longá, Alto Alegre, Teresina/PI;casa;60m² / 60m²
https://www.chavesnamao.com.br/imovel/casa-para-alugar-2-quartos-pi-teresina-centro-sul-144m2-RS900/id-3465342/;R$ 900;Rua Arlindo Nogueira, Centro Sul, Teresina/PI;casa;80m² / 144m²
https://www.chavesnamao.com.br/imovel/casa-para-alugar-2-quartos-pi-teresina-morada-do-sol-390m2-RS3500/id-28007286/;R$ 3.500;Rua Crescêncio Ferreira, Morada Do Sol, Teresina/PI;casa;390m² / 390m²
https://www.chavesnamao.com.br/imovel/casa-para-alugar-2-quartos-pi-teresina-parque-sul-48m2-RS400/id-3464798/;R$ 400;Quadra A, Parque Sul, Teresina/PI;casa;48m² / 48m²
https://www.chavesnamao.com.br/imovel/casa-para-alugar-2-quartos-pi-teresina-santana-600m2-RS1200/id-25733085/;R$ 1.200;Loteamento Usina Santana, Santana, Teresina/PI;casa;600m² / 600m²
https://www.chavesnamao.com.br/imovel/casa-para-alugar-2-quartos-pi-teresina-vermelha-355m2-RS2500/id-25733083/;R$ 2.500;Rua João Cabral, 981, Vermelha, Teresina/PI;casa;178m² / 355m²
https://www.chavesnamao.com.br/imovel/casa-para-alugar-3-quartos-com-garagem-pi-teresina-campestre-540m2-RS12000/id-25733186/;R$ 12.000;Avenida Doutor Aquiles Wall Ferraz, 5548, Campestre, Teresina/PI;casa;236m² / 540m²
https://www.chavesnamao.com.br/imovel/casa-para-alugar-3-quartos-com-garagem-pi-teresina-centro-127m2-RS1500/id-14421964/;R$ 1.500;Rua Benjamin Constant, Centro, Teresina/PI;casa;127m² / 127m²
https://www.chavesnamao.com.br/imovel/casa-para-alugar-3-quartos-com-garagem-pi-teresina-centro-135m2-RS2100/id-27858827/;R$ 2.100;Rua Firmino Pires, Centro, Teresina/PI;casa;135m² / 135m²
https://www.chavesnamao.com.br/imovel/casa-para-alugar-3-quartos-com-garagem-pi-teresina-centro-240m2-RS1500/id-4974618/;R$ 1.500;Rua Anísio De Abreu, Centro, Teresina/PI;casa;199m² / 240m²
https://www.chavesnamao.com.br/imovel/casa-para-alugar-3-quartos-com-garagem-pi-teresina-cidade-jardim-104m2-RS3400/id-27656134/;R$ 3.400;Rua Luiz Martírios De Moura, Cidade Jardim, Teresina/PI;casa;104m² / 104m²
https://www.chavesnamao.com.br/imovel/casa-para-alugar-3-quartos-com-garagem-pi-teresina-cidade-nova-120m2-RS1300/id-29543799/;R$ 1.300;Rua Equador, Cidade Nova, Teresina/PI;casa;120m² / 120m²
https://www.chavesnamao.com.br/imovel/casa-para-alugar-3-quartos-com-garagem-pi-teresina-colorado-400m2-RS650/id-28795322/;R$ 650;Avenida Manoel Afonso Ferreira, Colorado, Teresina/PI;casa;220m² / 400m²
https://www.chavesnamao.com.br/imovel/casa-para-alugar-3-quartos-com-garagem-pi-teresina-esplanada-300m2-RS1200/id-28960545/;R$ 1.200;Residencial Torquato Neto Ii, 10, Esplanada, Teresina/PI;casa;76m² / 300m²
https://www.chavesnamao.com.br/imovel/casa-para-alugar-3-quartos-com-garagem-pi-teresina-fatima-360m2-RS3500/id-27329032/;R$ 3.500;Avenida Coronel Costa Araújo, Fátima, Teresina/PI;casa;360m² / 360m²
https://www.chavesnamao.com.br/imovel/casa-para-alugar-3-quartos-com-garagem-pi-teresina-fatima-800m2-RS6000/id-27963898/;R$ 6.000;Rua Marcos Parente, Fátima, Teresina/PI;casa;800m² / 800m²
https://www.chavesnamao.com.br/imovel/casa-para-alugar-3-quartos-com-garagem-pi-teresina-lourival-parente-300m2-RS1700/id-26860963/;R$ 1.700;Rua Ivan Tito De Oliveira, Lourival Parente, Teresina/PI;casa;122m² / 300m²
https://www.chavesnamao.com.br/imovel/casa-para-alugar-3-quartos-com-garagem-pi-teresina-morada-do-sol-RS3000/id-25733193/;R$ 3.000;Rua Cônego Raimundo Fonseca, 944, Morada Do Sol, Teresina/PI;casa;495m²
https://www.chavesnamao.com.br/imovel/casa-para-alugar-3-quartos-com-garagem-pi-teresina-morros-133m2-RS2500/id-25382606/;R$ 2.500;Rua Álvaro Ferreira De Sousa, Morros, Teresina/PI;casa;133m² / 133m²
https://www.chavesnamao.com.br/imovel/casa-para-alugar-3-quartos-com-garagem-pi-teresina-pedra-miuda-360m2-RS650/id-12567339/;R$ 650;Quadra L, Pedra Miúda, Teresina/PI;casa;65m² / 360m²
https://www.chavesnamao.com.br/imovel/casa-para-alugar-3-quartos-com-garagem-pi-teresina-pedra-mole-250m2-RS3000/id-19347105/;R$ 3.000;Rua Refúgio, Pedra Mole, Teresina/PI;casa;250m² / 250m²
https://www.chavesnamao.com.br/imovel/casa-para-alugar-3-quartos-com-garagem-pi-teresina-pedra-mole-70m2-RS2000/id-27711166/;R$ 2.000;Rua Rafaello Rinaldi, Pedra Mole, Teresina/PI;casa;70m² / 70m²
https://www.chavesnamao.com.br/imovel/casa-para-alugar-3-quartos-com-garagem-pi-teresina-porenquanto-400m2-RS3000/id-27038579/;R$ 3.000;Rua Lucídio Freitas, Porenquanto, Teresina/PI;casa;230m² / 400m²
https://www.chavesnamao.com.br/imovel/casa-para-alugar-3-quartos-com-garagem-pi-teresina-sao-sebastiao-160m2-RS1700/id-19492585/;R$ 1.700;Quadra H, São Sebastião, Teresina/PI;casa;160m² / 160m²
https://www.chavesnamao.com.br/imovel/casa-para-alugar-3-quartos-com-garagem-pi-teresina-todos-os-santos-74m2-RS1800/id-28326624/;R$ 1.800;Rua Flor Do Tempo, Todos Os Santos, Teresina/PI;casa;74m² / 74m²
https://www.chavesnamao.com.br/imovel/casa-para-alugar-3-quartos-com-garagem-pi-teresina-uruguai-300m2-RS1200/id-28322701/;R$ 1.200;Avenida Dom Helder Câmara, Uruguai, Teresina/PI;casa;110m² / 300m²
https://www.chavesnamao.com.br/imovel/casa-para-alugar-3-quartos-com-garagem-pi-teresina-vale-do-gaviao-106m2-RS1700/id-24436737/;R$ 1.700;Rua Absoluta, Vale Do Gavião, Teresina/PI;casa;106m² / 106m²
https://www.chavesnamao.com.br/imovel/casa-para-alugar-3-quartos-com-garagem-pi-teresina-vale-quem-tem-200m2-RS900/id-25023174/;R$ 900;Quadra G, Vale Quem Tem, Teresina/PI;casa;64m² / 200m²
https://www.chavesnamao.com.br/imovel/casa-para-alugar-3-quartos-com-garagem-pi-teresina-vale-quem-tem-208m2-RS1665/id-18701076/;R$ 1.665;Rua Tenente Lauro Lourival Lopes, Vale Quem Tem, Teresina/PI;casa;46m² / 208m²
https://www.chavesnamao.com.br/imovel/casa-para-alugar-3-quartos-pi-teresina-mocambinho-200m2-RS1600/id-28418353/;R$ 1.600;Quadra Mocambinho - Setor E, 14, Mocambinho, Teresina/PI;casa;150m² / 200m²
https://www.chavesnamao.com.br/imovel/casa-para-alugar-3-quartos-pi-teresina-morada-do-sol-261m2-RS18000/id-25733084/;R$ 18.000;Rua Nilo Brito, 1193, Morada Do Sol, Teresina/PI;casa;261m² / 261m²
https://www.chavesnamao.com.br/imovel/casa-para-alugar-3-quartos-pi-teresina-triunfo-300m2-RS1420/id-25733188/;R$ 1.420;Avenida Henry Wall De Carvalho, 10695, Triunfo, Teresina/PI;casa;190m² / 300m²
https://www.chavesnamao.com.br/imovel/casa-para-alugar-3-quartos-pi-teresina-vila-operaria-RS500/id-27607840/;R$ 500;Rua Arlindo Nogueira, 545, Vila Operária, Teresina/PI;casa;130m²
https://www.chavesnamao.com.br/imovel/casa-para-alugar-4-quartos-com-garagem-pi-teresina-centro-340m2-RS2500/id-28396416/;R$ 2.500;Rua Vinte Quatro De Janeiro, Centro, Teresina/PI;casa;340m² / 340m²
https://www.chavesnamao.com.br/imovel/casa-para-alugar-4-quartos-com-garagem-pi-teresina-fatima-500m2-RS3500/id-28264022/;R$ 3.500;Avenida Coronel Costa Araújo, Fátima, Teresina/PI;casa;350m² / 500m²
https://www.chavesnamao.com.br/imovel/casa-para-alugar-4-quartos-com-garagem-pi-teresina-ininga-390m2-RS4500/id-28007285/;R$ 4.500;Rua Senador Joaquim Pires, Ininga, Teresina/PI;casa;390m² / 390m²
https://www.chavesnamao.com.br/imovel/casa-para-alugar-4-quartos-com-garagem-pi-teresina-ininga-450m2-RS4000/id-24806411/;R$ 4.000;Rua Artur Soares Feitosa, Ininga, Teresina/PI;casa;205m² / 450m²
https://www.chavesnamao.com.br/imovel/casa-para-alugar-4-quartos-com-garagem-pi-teresina-lourival-parente-300m2-RS1500/id-28385813/;R$ 1.500;Rua Miguel Couto, Lourival Parente, Teresina/PI;casa;250m² / 300m²
https://www.chavesnamao.com.br/imovel/casa-para-alugar-4-quartos-com-garagem-pi-teresina-novo-uruguai-262m2-RS10000/id-29110788/;R$ 10.000;Avenida João Xxiii, S/N, Novo Uruguai, Teresina/PI;casa;262m² / 262m²
https://www.chavesnamao.com.br/imovel/casa-para-alugar-4-quartos-com-garagem-pi-teresina-parque-piaui-162m2-RS1500/id-24479144/;R$ 1.500;Quadra 90, Parque Piauí, Teresina/PI;casa;128m² / 162m²
https://www.chavesnamao.com.br/imovel/casa-para-alugar-4-quartos-com-garagem-pi-teresina-picarreira-472m2-RS4500/id-28264023/;R$ 4.500;Rua Capitão Tomás De Aquino, Piçarreira, Teresina/PI;casa;472m² / 472m²
https://www.chavesnamao.com.br/imovel/casa-para-alugar-4-quartos-com-garagem-pi-teresina-planalto-2000m2-RS8000/id-26994867/;R$ 8.000;Rua Cícero Carvalho, 2850, Planalto, Teresina/PI;casa;650m² / 2.000m²
https://www.chavesnamao.com.br/imovel/casa-para-alugar-4-quartos-com-garagem-pi-teresina-planalto-650m2-RS7000/id-25092095/;R$ 7.000;Rua Lino Correia Lima, Planalto, Teresina/PI;casa;650m² / 650m²
https://www.chavesnamao.com.br/imovel/casa-para-alugar-4-quartos-com-garagem-pi-teresina-porto-do-centro-140m2-RS5000/id-29603842/;R$ 5.000;Avenida Presidente Kennedy, Porto Do Centro, Teresina/PI;casa;140m² / 140m²
https://www.chavesnamao.com.br/imovel/casa-para-alugar-4-quartos-com-garagem-pi-teresina-sao-cristovao-480m2-RS3400/id-25581771/;R$ 3.400;Rua Oscar Gil Castelo Branco, São Cristóvão, Teresina/PI;casa;224m² / 480m²
https://www.chavesnamao.com.br/imovel/casa-para-alugar-4-quartos-com-garagem-pi-teresina-sao-cristovao-600m2-RS6500/id-27015611/;R$ 6.500;Rua Vereador Luís Vasconcelos, 958, São Cristóvão, Teresina/PI;casa;400m² / 600m²
https://www.chavesnamao.com.br/imovel/casa-para-alugar-4-quartos-com-garagem-pi-teresina-uruguai-318m2-RS12000/id-22969814/;R$ 12.000;Avenida João Xxiii, Uruguai, Teresina/PI;casa;284m² / 318m²
https://www.chavesnamao.com.br/imovel/casa-para-alugar-4-quartos-pi-teresina-frei-serafim-RS8000/id-25733245/;R$ 8.000;Rua Governador Tibério Nunes, 311, Frei Serafim, Teresina/PI;casa;1.200m²
https://www.chavesnamao.com.br/imovel/casa-para-alugar-5-quartos-com-garagem-pi-teresina-centro-sul-536m2-RS9000/id-24267194/;R$ 9.000;Rua Coelho De Resende, Centro Sul, Teresina/PI;casa;330m² / 536m²
https://www.chavesnamao.com.br/imovel/casa-para-alugar-5-quartos-com-garagem-pi-teresina-santa-isabel-351m2-RS8100/id-28768116/;R$ 8.100;Rua Azar Chaib, Santa Isabel, Teresina/PI;casa;351m² / 351m²
https://www.chavesnamao.com.br/imovel/casa-para-alugar-5-quartos-com-garagem-pi-teresina-uruguai-320m2-RS2800/id-24738966/;R$ 2.800;Rua Noé Fortes, Uruguai, Teresina/PI;casa;320m² / 320m²
https://www.chavesnamao.com.br/imovel/casa-para-alugar-5-quartos-pi-teresina-morada-do-sol-RS4200/id-28264024/;R$ 4.200;Rua Crisântemos, Morada Do Sol, Teresina/PI;casa;200m²
https://www.chavesnamao.com.br/imovel/casa-para-alugar-6-quartos-com-garagem-pi-teresina-porto-do-centro-300m2-RS4100/id-27132788/;R$ 4.100;Rua Basílio Soares Ribeiro, Porto Do Centro, Teresina/PI;casa;300m² / 300m²
https://www.chavesnamao.com.br/imovel/casa-para-alugar-6-quartos-pi-teresina-santa-isabel-465m2-RS5500/id-27922735/;R$ 5.500;Rua Doutor Jesus Da Cunha Araújo, 5308, Santa Isabel, Teresina/PI;casa;336m² / 465m²
https://www.chavesnamao.com.br/imovel/casa-para-alugar-com-garagem-pi-teresina-cabral-138m2-RS1200/id-29323819/;R$ 1.200;Rua Orlando Rollo, Cabral, Teresina/PI;casa;138m² / 138m²
https://www.chavesnamao.com.br/imovel/casa-para-alugar-com-garagem-pi-teresina-sao-cristovao-450m2-RS15000/id-28580211/;R$ 15.000;Rua Epaminondas Castelo Branco, São Cristóvão, Teresina/PI;casa;376m² / 450m²
https://www.chavesnamao.com.br/imovel/chacara-a-venda-3-quartos-com-garagem-pi-teresina-area-rural-de-teresina-100000m2-RS860000/id-27704334/;R$ 860.000;Avenida Doutor Nicanor Barreto Estrada Cacimba Velha, Área Rural De Teresina, Teresina/PI;chacara;273m² / 100.000m²
https://www.chavesnamao.com.br/imovel/chacara-a-venda-3-quartos-com-garagem-pi-teresina-santana-10000m2-RS1200000/id-27750413/;R$ 1.200.000;Quadra 26, Santana, Teresina/PI;chacara;500m² / 10.000m²
https://www.chavesnamao.com.br/imovel/chacara-a-venda-3-quartos-com-garagem-pi-teresina-uruguai-100000m2-RS965000/id-27015485/;R$ 965.000;Rodovia Br-343, Uruguai, Teresina/PI;chacara;100.000m² / 100.000m²
https://www.chavesnamao.com.br/imovel/chacara-a-venda-3-quartos-pi-teresina-area-rural-de-teresina-19000m2-RS2700000/id-21682431/;R$ 2.700.000;Santa Isabel, Atalaia, Área Rural De Teresina, Teresina/PI;chacara;302m² / 19.000m²
https://www.chavesnamao.com.br/imovel/chacara-a-venda-4-quartos-pi-teresina-sao-sebastiao-5000m2-RS750000/id-14964019/;R$ 750.000;Rua Pedro Agostinho, São Sebastião, Teresina/PI;chacara;550m² / 5.000m²
https://www.chavesnamao.com.br/imovel/chacara-a-venda-7-quartos-com-garagem-pi-teresina-socopo-4757m2-RS1800000/id-19439536/;R$ 1.800.000;Rua Antonia Medeiros De Noronha, Socopo, Teresina/PI;chacara;4.757m²
https://www.chavesnamao.com.br/imovel/chacara-a-venda-7-quartos-pi-teresina-santa-rita-40000m2-RS3500000/id-11698175/;R$ 3.500.000;Pi 113 Sítio Itaporanga, Santa Rita, Teresina/PI;chacara;40.000m²
https://www.chavesnamao.com.br/imovel/chacara-a-venda-pi-teresina-centro/id-23971569/;-;-;-;-
https://www.chavesnamao.com.br/imovel/chacara-a-venda-pi-teresina-gurupi-66000m2-RS500000/id-27015491/;R$ 500.000;Rodovia Br-343, Gurupi, Teresina/PI;chacara;66.000m² / 66.000m²
https://www.chavesnamao.com.br/imovel/chacara-para-alugar-3-quartos-com-garagem-pi-teresina-area-rural-de-teresina-20200m2-RS3500/id-26014442/;R$ 3.500;Avenida Aluisio Sampaio Km 03, Área Rural De Teresina, Teresina/PI;chacara;200m² / 20.200m²
https://www.chavesnamao.com.br/imovel/chacara-para-alugar-3-quartos-com-garagem-pi-teresina-centro-535m2-RS1200/id-29110658/;R$ 1.200;Br - 343, Centro, Teresina/PI;chacara;535m² / 535m²
https://www.chavesnamao.com.br/imovel/chacara-para-alugar-4-quartos-pi-teresina-sao-sebastiao-5000m2-RS6000/id-14923266/;R$ 6.000;Rua Pedro Agostinho, São Sebastião, Teresina/PI;chacara;550m² / 5.000m²
https://www.chavesnamao.com.br/imovel/cobertura-a-venda-3-quartos-com-garagem-pi-teresina-itarare-133m2-RS729990/id-28960488/;R$ 729.990;Rua Gibraltar, 189, Itararé, Teresina/PI;cobertura;133m² / 133m²
https://www.chavesnamao.com.br/imovel/cobertura-a-venda-3-quartos-com-garagem-pi-teresina-recanto-das-palmeiras-240m2-RS650000/id-28333794/;R$ 650.000;Avenida Dos Expedicionários, 241, Recanto Das Palmeiras, Teresina/PI;cobertura;169m² / 240m²
https://www.chavesnamao.com.br/imovel/cobertura-a-venda-3-quartos-com-garagem-pi-teresina-sao-cristovao-333m2-RS5352570/id-28538357/;R$ 5.352.570;Avenida João Xxiii Sala, 7114, São Cristóvão, Teresina/PI;cobertura;333m² / 333m²
